"","ID","band_num","cohort","caught_as","caught","disappeared","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde"
"4478","833300-YbgB","018-33300","2001","Nestling","5-Dec-01","10-Dec-01","Died",NA,1,0,"776412-ONM",6,"725367-MarG",8,"832111-NwnM",3,"M",0,0,0
"4479","833501-BbgR","018-33501","2001","Nestling","30-Jan-02","2-Feb-02","Died",NA,0,0,"832102-BboA",3,"832580-RNY",2,NA,NA,"F",0,0,0
"4480","833502-ObgB","018-33502","2001","Nestling","30-Jan-02","2-Feb-02","Died",NA,0,0,"832102-BboA",3,"832580-RNY",2,"832875-obGR",1,"M",0,0,0
"4481","833503-WbgY","018-33503","2001","Nestling","30-Jan-02","2-Feb-02","Died",NA,0,0,"832102-BboA",3,"832580-RNY",2,NA,NA,"F",0,0,0
"4482","833504-MgnY","018-33504","2001","Nestling","1-Feb-02","3-Feb-02","Died",NA,0,0,"832105-WboG",3,"804299-NrwB",3,"832779-goGO",1,"F",0,0,0
"4483","833505-WgnA","018-33505","2001","Nestling","1-Feb-02","3-Feb-02","Died",NA,0,0,"832105-WboG",3,"804299-NrwB",3,"832780-goWA",1,"F",0,0,0
"4484","833506-GgnW","018-33506","2001","Nestling","1-Feb-02","3-Feb-02","Died",NA,0,0,"832105-WboG",3,"804299-NrwB",3,"832765-mnAO",1,"M",0,0,0
"4485","833507-AbgY","018-33507","2001","Nestling","4-Feb-02","8-Aug-02","Died",NA,1,1,"832195-YNG",3,"832003-BybM",3,"832003-BybM",3,"M",0,0,0
"4486","833508-GbgB","018-33508","2001","Nestling","4-Feb-02","24-May-02","Unknown",NA,1,1,"832195-YNG",3,"832003-BybM",3,"776317-byYW",6,"F",0,0,0
"4487","833509-MbgW","018-33509","2001","Nestling","4-Feb-02","8-Jun-02","Unknown",NA,1,1,"832195-YNG",3,"832003-BybM",3,"776317-byYW",6,"F",0,0,0
"4488","833510-MgnW","018-33510","2001","Nestling","4-Feb-02","16-Oct-02","Died",NA,1,1,"832559-WON",2,"725518-RnaO",8,"776558-ryBO",5,"M",0,0,0
"4489","833511-AgnO","018-33511","2001","Nestling","4-Feb-02","4-Mar-02","Died",NA,1,0,"832559-WON",2,"725518-RnaO",8,"776558-ryBO",5,"M",0,0,0
"4490","833512-YgnR","018-33512","2001","Nestling","4-Feb-02","1-Jul-07","Died",6,1,1,"832559-WON",2,"725518-RnaO",8,"776558-ryBO",5,"M",11,10,6
"4491","833513-AYR","018-33513","2001","Juvenile","27-Feb-02","12-Jul-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4492","833514-BBY2","018-33514","2001","Juvenile","27-Feb-02","18-Oct-02","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4493","833515-NGN2","018-33515","2001","Juvenile","27-Feb-02","1-Sep-02","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4494","833516-ABW2","018-33516","2001","Juvenile","27-Feb-02","7-Aug-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4495","833517-ANY","018-33517","2001","Juvenile","6-Mar-02","5-Sep-02","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4496","833518-AMO","018-33518","2001","Juvenile","6-Mar-02","16-Aug-03","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",3,3,3
"4497","833520-GMR2","018-33520","2001","Juvenile","8-Mar-02","13-Jun-02","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"4498","833521-MNA2","018-33521","2001","Juvenile","8-Mar-02","17-Nov-02","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4499","833522-GNW3","018-33522","2001","Juvenile","14-Mar-02","11-Apr-02","Unknown",NA,1,1,"832224-MAM",NA,"833053-WOB",1,"M00070-du070",NA,"F",0,0,0
"4500","833523-YOW2","018-33523","2001","Juvenile","14-Mar-02","9-Oct-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4501","833524-ObgN","018-33524","2001","Fledgling","15-Mar-02","21-Mar-02","Unknown",NA,1,0,"832376-RWO",3,"803942-MbrM",4,"804013-AbyB",4,"M",0,0,0
"4502","833525-AOW","018-33525","2001","Juvenile","20-Mar-02","13-Jul-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4503","833526-MBN2","018-33526","2001","Juvenile","22-Mar-02","24-Jul-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4504","833527-BMO2","018-33527","2001","Juvenile","8-Apr-02","7-Aug-02","Dispersedoutside",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4505","833528-MRO","018-33528","2001","Juvenile","12-Apr-02","19-Feb-07","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",24,24,6
"4506","833529-WYG2","018-33529","2001","Juvenile","24-Apr-02","5-Jul-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4507","833530-OMB","018-33530","2001","Juvenile","24-Apr-02","2-Aug-04","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"4508","833531-AAY2","018-33531","2001","Juvenile","26-Apr-02","1-May-02","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4509","833533-MBM2","018-33533","2001","Juvenile","26-Apr-02","4-Jun-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4510","833534-AMR","018-33534","2001","Juvenile","26-Apr-02","18-Jul-03","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4511","833535-AGM","018-33535","2001","Juvenile","26-Apr-02","15-Aug-04","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",6,6,1
"4512","833536-NWY2","018-33536","2001","Juvenile","26-Apr-02","3-Nov-03","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4513","833537-BNG","018-33537","2001","Juvenile","8-May-02","10-Nov-06","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",12,9,7
"4514","833538-AGN","018-33538","2001","Juvenile","10-May-02","26-Dec-03","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",2,0,0
"4515","833539-AWR","018-33539","2001","Juvenile","17-May-02","15-Dec-07","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",31,24,16
"4516","833542-AYO","018-33542","2001","Juvenile","30-May-02","1-Jul-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4517","833543-NYB2","018-33543","2001","Juvenile","30-May-02","31-Aug-02","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4518","833544-MnrO","018-33544","2001","Adult","24-Sep-02","7-Jul-04","Died",6,1,1,NA,NA,NA,NA,NA,NA,"M",8,8,2
"4519","833545-RAA","018-33545","2001","Adult","4-Oct-02","21-Jan-03","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"4520","833666-NYA","018-33666","2001","Adult","13-Dec-02","6-Nov-04","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",7,4,4
"4521","833671-YWM","018-33671","2001","Adult","13-Dec-02","24-May-04","Died",6,1,1,NA,NA,NA,NA,NA,NA,"F",8,0,0
"4522","653417-gAnrW","016-53417","2002","Nestling","16-Nov-02","1-Jun-09","Died",6,1,1,"832195-YNG",4,"832003-BybM",4,"M00041-du041",NA,"F",23,20,17
"4523","833546-NnyN","018-33546","2002","Nestling","22-Oct-02","28-Oct-02","Died",1,1,0,"832224-MAM",NA,"833053-WOB",2,"833053-WOB",2,"F",0,0,0
"4524","833547-OnyW","018-33547","2002","Nestling","22-Oct-02","28-Oct-02","Died",1,1,0,"832224-MAM",NA,"833053-WOB",2,"M00070-du070",NA,"M",0,0,0
"4525","833548-RnyA","018-33548","2002","Nestling","22-Oct-02","28-Oct-02","Died",1,1,0,"832224-MAM",NA,"833053-WOB",2,"M00035-du035",NA,"F",0,0,0
"4526","833549-OgbR","018-33549","2002","Nestling","23-Oct-02","29-Oct-02","Died",NA,1,0,"832242-NAA",4,"832766-mnMR",2,"832766-mnMR",2,"F",0,0,0
"4527","833550-WgbG","018-33550","2002","Nestling","23-Oct-02","5-Jan-03","Unknown",NA,1,1,"832242-NAA",4,"832766-mnMR",2,"832766-mnMR",2,"F",0,0,0
"4528","833551-BgbN2","018-33551","2002","Nestling","23-Oct-02","5-Jan-03","Died",NA,1,1,"832242-NAA",4,"832766-mnMR",2,"832766-mnMR",2,"M",0,0,0
"4529","833552-RonG","018-33552","2002","Nestling","24-Oct-02","26-Oct-02","Died",NA,0,0,"832960-NYO",2,"832208-MAO",4,"832840-wmMB",2,"M",0,0,0
"4530","833553-BonO","018-33553","2002","Nestling","24-Oct-02","26-Oct-02","Died",NA,0,0,"832960-NYO",2,"832208-MAO",4,"832156-OrbA",4,"M",0,0,0
"4531","833554-NonY2","018-33554","2002","Nestling","24-Oct-02","26-Oct-02","Died",NA,0,0,"832960-NYO",2,"832208-MAO",4,"832840-wmMB",2,"M",0,0,0
"4532","833555-AbgM2","018-33555","2002","Nestling","28-Oct-02","30-Oct-02","Died",NA,0,0,"776256-NRG",7,"804108-YnwA",5,"832877-mnWM",2,"F",0,0,0
"4533","833556-BbgO","018-33556","2002","Nestling","28-Oct-02","30-Oct-02","Died",NA,0,0,"776256-NRG",7,"804108-YnwA",5,"725367-MarG",9,"M",0,0,0
"4534","833557-OgbW","018-33557","2002","Nestling","28-Oct-02","30-Oct-02","Died",NA,0,0,"776256-NRG",7,"804108-YnwA",5,"804289-BrwA",4,"F",0,0,0
"4535","833558-BonY","018-33558","2002","Nestling","29-Oct-02","31-Oct-02","Died",NA,0,0,"832967-BWN",2,"832425-mwNW",3,"832425-mwNW",3,"F",0,0,0
"4536","833559-MonA","018-33559","2002","Nestling","29-Oct-02","31-Oct-02","Died",NA,0,0,"832967-BWN",2,"832425-mwNW",3,"776558-ryBO",6,"M",0,0,0
"4537","833560-NonG","018-33560","2002","Nestling","29-Oct-02","31-Oct-02","Died",NA,0,0,"832967-BWN",2,"832425-mwNW",3,"832425-mwNW",3,"F",0,0,0
"4538","833561-MgbM2","018-33561","2002","Nestling","30-Oct-02","16-Nov-02","Died",NA,1,0,"832970-ARM",2,"804289-BrwA",4,"832877-mnWM",2,"M",0,0,0
"4539","833562-NgbO2","018-33562","2002","Nestling","30-Oct-02","16-Nov-02","Died",NA,1,0,"832970-ARM",2,"804289-BrwA",4,"804289-BrwA",4,"M",0,0,0
"4540","833563-RgbW","018-33563","2002","Nestling","30-Oct-02","16-Nov-02","Died",NA,1,0,"832970-ARM",2,"804289-BrwA",4,"804289-BrwA",4,"M",0,0,0
"4541","833564-AngA2","018-33564","2002","Nestling","30-Oct-02","28-Dec-02","Unknown",NA,1,1,"804146-RbyO",5,"832868-wmBY",2,"725518-RnaO",9,"F",0,0,0
"4542","833565-BngM","018-33565","2002","Nestling","30-Oct-02","7-Nov-02","Died",NA,1,0,"804146-RbyO",5,"832868-wmBY",2,"725518-RnaO",9,"F",0,0,0
"4543","833566-NngW2","018-33566","2002","Nestling","30-Oct-02","7-Nov-02","Died",NA,1,0,"804146-RbyO",5,"832868-wmBY",2,"725518-RnaO",9,"M",0,0,0
"4544","833567-BngO","018-33567","2002","Nestling","30-Oct-02","4-Mar-03","Died",NA,1,1,"832562-AOA",3,"832494-AYG",4,"832904-mnYR",2,"M",0,0,0
"4545","833568-MngR","018-33568","2002","Nestling","30-Oct-02","6-Nov-02","Died",NA,1,0,"832562-AOA",3,"832494-AYG",4,"832494-AYG",4,"M",0,0,0
"4546","833569-NngY","018-33569","2002","Nestling","30-Oct-02","19-Dec-02","Dispersedoutside",NA,1,1,"832562-AOA",3,"832494-AYG",4,"832494-AYG",4,"F",0,0,0
"4547","833570-WngW","018-33570","2002","Nestling","1-Nov-02","7-Nov-02","Died",NA,1,0,"832596-RWA",3,"833073-YGR",2,"833073-YGR",2,"M",0,0,0
"4548","833571-OngO","018-33571","2002","Nestling","1-Nov-02","7-Nov-02","Died",NA,1,0,"832596-RWA",3,"833073-YGR",2,"833073-YGR",2,"F",0,0,0
"4549","833572-AgoA2","018-33572","2002","Nestling","3-Nov-02","17-Nov-02","Died",NA,1,0,"832486-WOO",3,"832111-NwnM",4,"725367-MarG",9,"M",0,0,0
"4550","833573-BgoB","018-33573","2002","Nestling","3-Nov-02","17-Nov-02","Died",NA,1,0,"832486-WOO",3,"832111-NwnM",4,"725367-MarG",9,"M",0,0,0
"4551","833574-GgoG","018-33574","2002","Nestling","3-Nov-02","17-Nov-02","Died",NA,1,0,"832486-WOO",3,"832111-NwnM",4,"725367-MarG",9,"F",0,0,0
"4552","833575-MgoM2","018-33575","2002","Nestling","3-Nov-02","6-Nov-02","Died",NA,0,0,"F00015-unb15",NA,NA,NA,NA,NA,"M",0,0,0
"4553","833576-NgoN","018-33576","2002","Nestling","3-Nov-02","6-Nov-02","Died",NA,0,0,"F00015-unb15",NA,NA,NA,NA,NA,"F",0,0,0
"4554","833577-OmwM","018-33577","2002","Nestling","5-Nov-02","7-Nov-02","Died",NA,0,0,"832559-WON",3,"725518-RnaO",9,"832793-wmRY",2,"F",0,0,0
"4555","833578-AnyA","018-33578","2002","Nestling","8-Nov-02","11-Nov-02","Died",NA,0,0,"833072-RGA",2,"804264-OwnA",4,"804264-OwnA",4,"M",0,0,0
"4556","833579-BnyB2","018-33579","2002","Nestling","8-Nov-02","11-Nov-02","Died",NA,0,0,"833072-RGA",2,"804264-OwnA",4,"804264-OwnA",4,"M",0,0,0
"4557","833580-GmwM","018-33580","2002","Nestling","10-Nov-02","11-Nov-02","Died",NA,0,0,"832545-RYA",3,"832833-goON",2,"832003-BybM",4,"F",0,0,0
"4558","833581-BmwB","018-33581","2002","Nestling","10-Nov-02","11-Nov-02","Died",NA,0,0,"832545-RYA",3,"832833-goON",2,"832003-BybM",4,"M",0,0,0
"4559","833582-RngY","018-33582","2002","Nestling","11-Nov-02","11-Nov-02","Died",NA,0,0,"832184-YGM",4,"832875-obGR",2,NA,NA,"F",0,0,0
"4560","833583-BgbR","018-33583","2002","Nestling","12-Nov-02","16-Dec-02","Unknown",NA,1,1,"832974-MAB",2,"832398-mwON",3,"832875-obGR",2,"F",0,0,0
"4561","833584-NgbW","018-33584","2002","Nestling","12-Nov-02","18-Nov-07","Died",6,1,1,"832974-MAB",2,"832398-mwON",3,"832398-mwON",3,"F",22,17,13
"4562","833585-YgbO","018-33585","2002","Nestling","12-Nov-02","5-Jul-04","Died",6,1,1,"832974-MAB",2,"832398-mwON",3,"832875-obGR",2,"M",1,1,1
"4563","833586-RnyG","018-33586","2002","Nestling","13-Nov-02","6-Jan-03","Unknown",NA,1,1,"832570-WYO",3,"776544-nwGN",6,"804156-MnwA",5,"F",0,0,0
"4564","833587-BnyW","018-33587","2002","Nestling","13-Nov-02","19-Nov-02","Died",NA,1,0,"832570-WYO",3,"776544-nwGN",6,"832097-OrwN",4,"F",0,0,0
"4565","833588-OnyO","018-33588","2002","Nestling","13-Nov-02","27-Jun-05","Died",6,1,1,"832570-WYO",3,"776544-nwGN",6,"832097-OrwN",4,"F",15,9,1
"4566","833589-BnyM","018-33589","2002","Nestling","15-Nov-02","3-Jul-11","Died",6,1,1,"832971-AAM",2,"832813-goAB",2,"776583-rarara",6,"M",27,20,14
"4567","833590-OnyA","018-33590","2002","Nestling","15-Nov-02","10-Jul-12","Died",6,1,1,"832971-AAM",2,"832813-goAB",2,"776583-rarara",6,"F",51,42,25
"4568","833591-OngA","018-33591","2002","Nestling","16-Nov-02","25-Feb-06","Died",6,1,1,"832195-YNG",4,"832003-BybM",4,"832858-mnAN",2,"M",10,10,8
"4569","833592-WngM","018-33592","2002","Nestling","16-Nov-02","29-Jul-04","Died",6,1,1,"832195-YNG",4,"832003-BybM",4,"M00041-du041",NA,"F",3,3,1
"4570","833593-WnyW","018-33593","2002","Nestling","20-Nov-02","25-Nov-02","Died",NA,1,0,"832947-YBA",2,"725680-RgrM",8,"725367-MarG",9,"F",0,0,0
"4571","833594-RnyR","018-33594","2002","Nestling","20-Nov-02","25-Nov-02","Died",NA,1,0,"832947-YBA",2,"725680-RgrM",8,"804289-BrwA",4,"M",0,0,0
"4572","833595-GnyG2","018-33595","2002","Nestling","20-Nov-02","25-Nov-02","Died",NA,1,0,"832947-YBA",2,"725680-RgrM",8,"725367-MarG",9,"F",0,0,0
"4573","833596-AnyG","018-33596","2002","Nestling","20-Nov-02","5-Dec-02","Died",NA,1,0,"832226-BMG",4,"832363-boAG",3,"832208-MAO",4,"F",0,0,0
"4574","833597-WnyB","018-33597","2002","Nestling","20-Nov-02","26-Nov-02","Died",NA,1,0,"832226-BMG",4,"832363-boAG",3,"804051-RnwG",5,"M",0,0,0
"4575","833598-MnyR","018-33598","2002","Nestling","20-Nov-02","30-Sep-05","Died",6,1,1,"832226-BMG",4,"832363-boAG",3,"804051-RnwG",5,"M",6,6,4
"4576","833599-GngA","018-33599","2002","Nestling","20-Nov-02","9-Dec-02","Died",NA,1,0,"832595-WYA",3,"832830-goOW",2,NA,NA,"M",0,0,0
"4577","833600-MngM","018-33600","2002","Nestling","20-Nov-02","13-Sep-04","Died",6,1,1,"832595-WYA",3,"832830-goOW",2,"832830-goOW",2,"M",3,1,0
"4578","833601-RngR","018-33601","2002","Nestling","20-Nov-02","23-May-06","Died",6,1,1,"832595-WYA",3,"832830-goOW",2,"832830-goOW",2,"M",3,3,3
"4579","833602-BonB2","018-33602","2002","Nestling","20-Nov-02","25-Nov-02","Died",NA,1,0,"832973-YWR",2,"832745-gnYY",2,"832745-gnYY",2,"M",0,0,0
"4580","833603-GonG","018-33603","2002","Nestling","20-Nov-02","25-Nov-02","Died",NA,1,0,"832973-YWR",2,"832745-gnYY",2,"832745-gnYY",2,"F",0,0,0
"4581","833604-OonO","018-33604","2002","Nestling","20-Nov-02","25-Nov-02","Died",NA,1,0,"832973-YWR",2,"832745-gnYY",2,"832745-gnYY",2,"F",0,0,0
"4582","833605-BmwY","018-33605","2002","Nestling","21-Nov-02","10-Jul-05","Died",6,1,1,"832217-OBO",4,"833006-GogR",1,"832858-mnAN",2,"M",8,5,5
"4583","833606-GmwG","018-33606","2002","Nestling","21-Nov-02","20-Feb-07","Died",6,1,1,"832217-OBO",4,"833006-GogR",1,"832858-mnAN",2,"M",12,11,6
"4584","833607-WmwN","018-33607","2002","Nestling","21-Nov-02","16-Jun-03","Died",NA,1,1,"832217-OBO",4,"833006-GogR",1,"832858-mnAN",2,"M",0,0,0
"4585","833608-MonB2","018-33608","2002","Nestling","22-Nov-02","14-Jan-03","Unknown",NA,1,1,"833518-AMO",1,"832780-goWA",2,"832780-goWA",2,"F",0,0,0
"4586","833609-AonR2","018-33609","2002","Nestling","22-Nov-02","4-Aug-03","Unknown",NA,1,1,"833518-AMO",1,"832780-goWA",2,"832833-goON",2,"F",0,0,0
"4587","833610-YonG2","018-33610","2002","Nestling","22-Nov-02","15-Jan-03","Unknown",NA,1,1,"833518-AMO",1,"832780-goWA",2,"832780-goWA",2,"F",0,0,0
"4588","833611-BonM","018-33611","2002","Nestling","24-Nov-02","26-Nov-02","Died",NA,0,0,"832789-mnRG",2,"804156-MnwA",5,"804156-MnwA",5,"F",0,0,0
"4589","833612-GonO","018-33612","2002","Nestling","24-Nov-02","26-Nov-02","Died",NA,0,0,"832789-mnRG",2,"804156-MnwA",5,"804156-MnwA",5,"F",0,0,0
"4590","833613-RonW2","018-33613","2002","Nestling","24-Nov-02","26-Nov-02","Died",NA,0,0,"832789-mnRG",2,"804156-MnwA",5,"804156-MnwA",5,"F",0,0,0
"4591","833614-YonA","018-33614","2002","Nestling","24-Nov-02","26-Nov-02","Died",NA,0,0,"832789-mnRG",2,"804156-MnwA",5,"804156-MnwA",5,"M",0,0,0
"4592","833615-AngY","018-33615","2002","Nestling","24-Nov-02","1-Dec-10","Died",6,1,1,"833528-MRO",1,"832941-goBO",2,"832941-goBO",2,"F",19,14,8
"4593","833616-WngN","018-33616","2002","Nestling","24-Nov-02","2-Dec-02","Died",NA,1,0,"833528-MRO",1,"832941-goBO",2,"833138-BbwR",1,"F",0,0,0
"4594","833617-YgbR","018-33617","2002","Nestling","25-Nov-02","3-Feb-03","Unknown",NA,1,1,"804160-GwrW",5,"832549-MNO",3,"725367-MarG",9,"F",0,0,0
"4595","833618-NbgM","018-33618","2002","Nestling","25-Nov-02","1-Dec-11","Died",6,1,1,"804160-GwrW",5,"832549-MNO",3,"832877-mnWM",2,"M",80,50,18
"4596","833619-WgoW2","018-33619","2002","Nestling","26-Nov-02","27-Nov-02","Died",NA,0,0,"833538-AGN",1,"832578-MMR",3,"832578-MMR",3,"M",0,0,0
"4597","833620-GgoB","018-33620","2002","Nestling","26-Nov-02","27-Nov-02","Died",NA,0,0,"833538-AGN",1,"832578-MMR",3,"832578-MMR",3,"M",0,0,0
"4598","833621-RmwO","018-33621","2002","Nestling","26-Nov-02","2-Dec-02","Died",NA,1,0,"804225-NBM",NA,"832040-ArbY",4,"832875-obGR",2,"F",0,0,0
"4599","833622-BmwN","018-33622","2002","Nestling","26-Nov-02","2-Dec-02","Died",NA,1,0,"804225-NBM",NA,"832040-ArbY",4,"832875-obGR",2,"M",0,0,0
"4600","833623-YmwA","018-33623","2002","Nestling","26-Nov-02","2-May-03","Unknown",NA,1,1,"804225-NBM",NA,"832040-ArbY",4,NA,NA,"M",0,0,0
"4601","833624-RgbG","018-33624","2002","Nestling","26-Nov-02","29-Nov-02","Died",1,0,0,"832977-ANM2",2,"832901-wmYW",2,NA,NA,"M",0,0,0
"4602","833625-RonO","018-33625","2002","Nestling","27-Nov-02","3-Dec-02","Died",NA,1,0,"832555-YAA",3,"832702-wmYA",2,"832833-goON",2,"F",0,0,0
"4603","833626-BonR","018-33626","2002","Nestling","27-Nov-02","4-May-06","Died",6,1,1,"832555-YAA",3,"832702-wmYA",2,"832833-goON",2,"M",10,7,5
"4604","833627-NonM","018-33627","2002","Nestling","27-Nov-02","6-Jul-03","Died",NA,1,1,"832555-YAA",3,"832702-wmYA",2,"832833-goON",2,"M",0,0,0
"4605","833628-AnyR","018-33628","2002","Nestling","27-Nov-02","3-Dec-02","Died",NA,1,0,"832598-mnMM",2,"804015-YbyG",5,"804015-YbyG",5,"F",0,0,0
"4606","833629-OnyM","018-33629","2002","Nestling","27-Nov-02","4-Dec-02","Died",NA,1,0,"832598-mnMM",2,"804015-YbyG",5,"804015-YbyG",5,"F",0,0,0
"4607","833630-WnyN","018-33630","2002","Nestling","27-Nov-02","4-Dec-02","Died",NA,1,0,"832598-mnMM",2,"804015-YbyG",5,"804015-YbyG",5,"M",0,0,0
"4608","833631-AnyO","018-33631","2002","Nestling","28-Nov-02","18-Jun-04","Died",6,1,1,"776446-GMG",7,"832805-mnNW",2,"776558-ryBO",6,"F",0,0,0
"4609","833632-WnyM","018-33632","2002","Nestling","28-Nov-02","5-Dec-02","Died",NA,1,0,"776446-GMG",7,"832805-mnNW",2,"832805-mnNW",2,"F",0,0,0
"4610","833633-GnyN","018-33633","2002","Nestling","28-Nov-02","5-Dec-02","Died",NA,1,0,"776446-GMG",7,"832805-mnNW",2,"776558-ryBO",6,"M",0,0,0
"4611","833634-BgoM","018-33634","2002","Nestling","29-Nov-02","1-Dec-02","Died",NA,0,0,"776256-NRG",7,"804108-YnwA",5,"725367-MarG",9,"M",0,0,0
"4612","833635-GgoA","018-33635","2002","Nestling","29-Nov-02","1-Dec-02","Died",NA,0,0,"776256-NRG",7,"804108-YnwA",5,"832111-NwnM",4,"M",0,0,0
"4613","833636-OgoW","018-33636","2002","Nestling","29-Nov-02","1-Dec-02","Died",NA,0,0,"776256-NRG",7,"804108-YnwA",5,"832111-NwnM",4,"M",0,0,0
"4614","833637-RgbR","018-33637","2002","Nestling","29-Nov-02","15-Sep-03","Died",NA,1,1,"804308-YybW",4,"832692-wmBB",2,"776583-rarara",6,"M",0,0,0
"4615","833638-OgbO","018-33638","2002","Nestling","29-Nov-02","27-Jul-03","Died",NA,1,1,"804308-YybW",4,"832692-wmBB",2,"776583-rarara",6,"M",0,0,0
"4616","833639-MgbN","018-33639","2002","Nestling","29-Nov-02","5-Mar-03","Died",NA,1,1,"804308-YybW",4,"832692-wmBB",2,"776583-rarara",6,"M",0,0,0
"4617","833640-BmwA","018-33640","2002","Nestling","29-Nov-02","1-Dec-02","Died",NA,0,0,"833243-NogR",1,"833039-YnoR",1,"833039-YnoR",1,"M",0,0,0
"4618","833641-GmwN","018-33641","2002","Nestling","29-Nov-02","1-Dec-02","Died",NA,0,0,"833243-NogR",1,"833039-YnoR",1,"833039-YnoR",1,"M",0,0,0
"4619","833642-RgoW","018-33642","2002","Nestling","1-Dec-02","4-Dec-02","Died",1,0,0,"832224-MAM",NA,"833053-WOB",2,"M00070-du070",NA,"F",0,0,0
"4620","833643-NgoG","018-33643","2002","Nestling","1-Dec-02","4-Dec-02","Died",1,0,0,"832224-MAM",NA,"833053-WOB",2,"M00070-du070",NA,"M",0,0,0
"4621","833644-BgoA","018-33644","2002","Nestling","1-Dec-02","2-Dec-02","Died",1,0,0,"832224-MAM",NA,"833053-WOB",2,"M00070-du070",NA,"M",0,0,0
"4622","833645-OgoN","018-33645","2002","Nestling","1-Dec-02","15-Mar-03","Died",NA,1,1,"833096-YYM",1,"776583-rarara",6,"776583-rarara",6,"M",0,0,0
"4623","833646-MmwM","018-33646","2002","Nestling","2-Dec-02","4-Dec-02","Died",NA,0,0,"833539-AWR",1,"833040-BnoG",1,"832858-mnAN",2,"M",0,0,0
"4624","833647-OmwO","018-33647","2002","Nestling","2-Dec-02","4-Dec-02","Died",NA,0,0,"833539-AWR",1,"833040-BnoG",1,"833006-GogR",1,"F",0,0,0
"4625","833648-AgbO2","018-33648","2002","Nestling","2-Dec-02","4-Dec-02","Died",NA,0,0,"832967-BWN",2,"832425-mwNW",3,"832425-mwNW",3,"F",0,0,0
"4626","833649-RgbN","018-33649","2002","Nestling","2-Dec-02","4-Dec-02","Died",NA,0,0,"832967-BWN",2,"832425-mwNW",3,"832425-mwNW",3,"F",0,0,0
"4627","833650-GgbG2","018-33650","2002","Nestling","2-Dec-02","4-Dec-02","Died",NA,0,0,"832967-BWN",2,"832425-mwNW",3,"832425-mwNW",3,"M",0,0,0
"4628","833651-YngR","018-33651","2002","Nestling","6-Dec-02","24-Dec-02","Died",NA,1,0,"832970-ARM",2,"804289-BrwA",4,"804289-BrwA",4,"M",0,0,0
"4629","833652-NngN2","018-33652","2002","Nestling","6-Dec-02","24-Dec-02","Died",NA,1,0,"832970-ARM",2,"804289-BrwA",4,"725367-MarG",9,"F",0,0,0
"4630","833653-OngM","018-33653","2002","Nestling","6-Dec-02","24-Dec-02","Died",NA,1,0,"832970-ARM",2,"804289-BrwA",4,"725367-MarG",9,"F",0,0,0
"4631","833654-YgoY","018-33654","2002","Nestling","6-Dec-02","8-Dec-02","Died",NA,0,0,"833049-YWA",2,"833125-BwmW",1,"833073-YGR",2,"F",0,0,0
"4632","833655-NgoB","018-33655","2002","Nestling","6-Dec-02","8-Dec-02","Died",NA,0,0,"833049-YWA",2,"833125-BwmW",1,"833125-BwmW",1,"F",0,0,0
"4633","833656-WonR","018-33656","2002","Nestling","7-Dec-02","29-Jan-03","Unknown",NA,1,1,"833109-BgnB",1,"832710-gnRN",2,"832710-gnRN",2,"F",0,0,0
"4634","833657-NonO2","018-33657","2002","Nestling","7-Dec-02","13-Dec-02","Died",NA,1,0,"833109-BgnB",1,"832710-gnRN",2,"832433-gyBM",3,"F",0,0,0
