ID,band_num,cohort,caught_as,caught,disappeared,fate,outside_area,fledged,independent,mum,Mage,dad_soc,Sage,dad_bio,Bage,sex,LRStot,LRSfledge,LRSinde
725855-byRG,017-25855,1995,Nestling,6-Nov-95,8-Nov-95,Died,,0,0,725857-MNG2,1+,696510-RRN,6+,696510-RRN,6+,M,0,0,0
725856-byYY,017-25856,1995,Nestling,6-Nov-95,8-Nov-95,Died,,0,0,725857-MNG2,1+,696510-RRN,6+,696509-GAY,5+,M,0,0,0
725858-byAG,017-25858,1995,Fledgling,6-Nov-95,7-Nov-95,Died,,1,0,725205-ROY,3,574502-GBN,9+,696362-wbYO,4,M,0,0,0
725859-byBR,017-25859,1995,Fledgling,6-Nov-95,15-Nov-95,Died,,1,0,725205-ROY,3,574502-GBN,9+,696431-MMO,5+,M,0,0,0
725860-byRM,017-25860,1995,Fledgling,6-Nov-95,7-Nov-95,Died,,1,0,725205-ROY,3,574502-GBN,9+,696431-MMO,5+,F,0,0,0
725861-rnAN2,017-25861,1995,Nestling,6-Nov-95,12-Nov-95,Died,,1,0,725805-BBM,2+,696587-bwRY,3,696587-bwRY,3,M,0,0,0
725862-rnWG,017-25862,1995,Nestling,6-Nov-95,22-Dec-96,Dispersedoutside,,1,1,725805-BBM,2+,696587-bwRY,3,696587-bwRY,3,F,0,0,0
725863-arAR2,017-25863,1995,Nestling,7-Nov-95,10-Nov-95,Died,,0,0,626950-WNW,6+,626840-WWP,5,626840-WWP,5,F,0,0,0
725864-arNM,017-25864,1995,Nestling,7-Nov-95,10-Nov-95,Died,,0,0,626950-WNW,6+,626840-WWP,5,596897-WBW,6,M,0,0,0
725865-arWO,017-25865,1995,Nestling,7-Nov-95,10-Nov-95,Died,,0,0,626950-WNW,6+,626840-WWP,5,626840-WWP,5,M,0,0,0
725866-yrOM,017-25866,1995,Nestling,8-Nov-95,11-Nov-95,Died,,0,0,725597-RBR,2,574743-BMM,8,725469-GnaB,2,M,0,0,0
725867-yrBN,017-25867,1995,Nestling,8-Nov-95,11-Nov-95,Died,,0,0,725597-RBR,2,574743-BMM,8,725469-GnaB,2,M,0,0,0
725868-yrGW,017-25868,1995,Nestling,8-Nov-95,11-Nov-95,Died,,0,0,725597-RBR,2,574743-BMM,8,725469-GnaB,2,F,0,0,0
725869-rnBO,017-25869,1995,Nestling,9-Nov-95,14-Nov-95,Died,,1,0,725217-MYW,3,696662-rwWG,3,696662-rwWG,3,F,0,0,0
725870-rnRA,017-25870,1995,Nestling,9-Nov-95,14-Nov-95,Died,,1,0,725217-MYW,3,696662-rwWG,3,596754-NRY,7,M,0,0,0
725871-rnYN,017-25871,1995,Nestling,9-Nov-95,14-Nov-95,Died,,1,0,725217-MYW,3,696662-rwWG,3,596754-NRY,7,M,0,0,0
725872-rnBG,017-25872,1995,Nestling,9-Nov-95,13-Nov-95,Died,,0,0,596751-BWM,7,574714-YRRcs,9+,696525-RAN,4,F,0,0,0
725873-rnYO2,017-25873,1995,Nestling,9-Nov-95,13-Nov-95,Died,,0,0,596751-BWM,7,574714-YRRcs,9+,725062-grMO,3,F,0,0,0
725874-rnOG,017-25874,1995,Nestling,9-Nov-95,13-Nov-95,Died,,0,0,596751-BWM,7,574714-YRRcs,9+,574714-YRRcs,9+,F,0,0,0
725875-yrNN,017-25875,1995,Nestling,10-Nov-95,15-Nov-95,Died,,1,0,725545-NynY,2,626657-OOW,6,725436-WnaN,2,F,0,0,0
725876-yrGO,017-25876,1995,Nestling,10-Nov-95,15-Nov-95,Died,,1,0,725545-NynY,2,626657-OOW,6,725436-WnaN,2,F,0,0,0
725877-yrBA,017-25877,1995,Nestling,10-Nov-95,15-Nov-95,Died,,1,0,725545-NynY,2,626657-OOW,6,725436-WnaN,2,F,0,0,0
725878-yrYY,017-25878,1995,Nestling,10-Nov-95,15-Nov-95,Died,,1,0,725545-NynY,2,626657-OOW,6,725436-WnaN,2,F,0,0,0
725879-naON,017-25879,1995,Nestling,10-Nov-95,17-Nov-95,Died,,1,0,725579-YGG,2,681425-gwRY,3,574729-YMO,8,M,0,0,0
725880-naMB,017-25880,1995,Nestling,10-Nov-95,17-Nov-95,Died,,1,0,725579-YGG,2,681425-gwRY,3,574729-YMO,8,F,0,0,0
725881-naAW,017-25881,1995,Nestling,10-Nov-95,26-Nov-95,Died,,1,0,725579-YGG,2,681425-gwRY,3,574729-YMO,8,M,0,0,0
725882-naOO,017-25882,1995,Nestling,11-Nov-95,14-Sep-99,Died,6,1,1,725658-RnrB,1,725532-AwgY,2,696503-WYG,4,M,10,4,2
725883-naGM2,017-25883,1995,Nestling,11-Nov-95,18-Nov-95,Died,,1,0,725658-RnrB,1,725532-AwgY,2,725463-RrgW,2,M,0,0,0
725884-byNG,017-25884,1995,Nestling,11-Nov-95,21-Nov-95,Died,,1,0,725501-MrnR,2,696397-NMN,4,696397-NMN,4,F,0,0,0
725885-byAY,017-25885,1995,Nestling,11-Nov-95,21-Nov-95,Died,,1,0,725501-MrnR,2,696397-NMN,4,626955-OGW,5,M,0,0,0
725886-byRB,017-25886,1995,Nestling,11-Nov-95,21-Nov-95,Died,,1,0,725501-MrnR,2,696397-NMN,4,626955-OGW,5,M,0,0,0
725888-rnAO,017-25888,1995,Nestling,15-Nov-95,19-Nov-95,Died,,0,0,725570-RBW,2,725449-RrgM,2,725449-RrgM,2,M,0,0,0
725889-rnYB,017-25889,1995,Nestling,15-Nov-95,19-Nov-95,Died,,0,0,725570-RBW,2,725449-RrgM,2,*,99,M,0,0,0
725890-rnBR,017-25890,1995,Nestling,15-Nov-95,17-Nov-95,Died,,0,0,626905-NWW,5,725152-ynMG,3,696624-grOW,3,F,0,0,0
725891-rnGG,017-25891,1995,Nestling,15-Nov-95,17-Nov-95,Died,,0,0,626905-NWW,5,725152-ynMG,3,725152-ynMG,3,M,0,0,0
725892-rnNY2,017-25892,1995,Nestling,15-Nov-95,17-Nov-95,Died,,0,0,626905-NWW,5,725152-ynMG,3,725152-ynMG,3,F,0,0,0
725893-arOO,017-25893,1995,Nestling,15-Nov-95,19-Nov-95,Died,,1,0,696529-YanG,4+,725457-YwbA,2,725040-ORN,4+,F,0,0,0
725894-arBW,017-25894,1995,Nestling,15-Nov-95,19-Nov-95,Died,,1,0,696529-YanG,4+,725457-YwbA,2,725457-YwbA,2,F,0,0,0
725895-arMB2,017-25895,1995,Nestling,15-Nov-95,19-Nov-95,Died,,1,0,696529-YanG,4+,725457-YwbA,2,725040-ORN,4+,F,0,0,0
725896-arNW,017-25896,1995,Nestling,15-Nov-95,16-Jul-97,Died,6,1,1,725197-GOY,3,696366-nyYG,4,696366-nyYG,4,M,1,0,0
725897-arYO,017-25897,1995,Nestling,15-Nov-95,31-Jul-99,Died,6,1,1,725197-GOY,3,696366-nyYG,4,596701-GNO,7,M,4,1,0
725898-arGB,017-25898,1995,Nestling,15-Nov-95,22-Nov-95,Died,,1,0,725197-GOY,3,696366-nyYG,4,596701-GNO,7,F,0,0,0
725899-rnWN2,017-25899,1995,Nestling,16-Nov-95,16-Sep-96,Died,,1,1,725619-BanG,1,725263-BarN,2,626849-WYB,5,M,0,0,0
725900-rnGO,017-25900,1995,Nestling,17-Nov-95,21-Nov-95,Died,,0,0,725509-NynO,2,596830-YOG,6,626962-wrMM,4,M,0,0,0
776101-rnBN,017-76101,1995,Nestling,17-Nov-95,21-Nov-95,Died,,0,0,725509-NynO,2,596830-YOG,6,626962-wrMM,4,M,0,0,0
776102-rnYY,017-76102,1995,Nestling,17-Nov-95,21-Nov-95,Died,,0,0,725509-NynO,2,596830-YOG,6,626962-wrMM,4,M,0,0,0
776103-byWO,017-76103,1995,Nestling,19-Nov-95,31-Jul-96,Died,,1,1,725806-NYY,1,596701-GNO,7,725436-WnaN,1,M,0,0,0
776104-byBG,017-76104,1995,Nestling,19-Nov-95,17-Feb-96,Dispersedoutside,,1,1,725806-NYY,1,596701-GNO,7,725747-NnrN,1,F,0,0,0
776105-byAA,017-76105,1995,Nestling,19-Nov-95,19-Jan-96,Dispersedoutside,,1,1,725806-NYY,1,596701-GNO,7,725436-WnaN,1,F,0,0,0
776106-naBN,017-76106,1995,Nestling,20-Nov-95,12-Dec-96,Died,6,1,1,725562-MarA,2,696620-gwNY,3,696620-gwNY,3,M,0,0,0
776107-naGG,017-76107,1995,Nestling,20-Nov-95,19-Jan-96,Dispersedoutside,,1,1,725562-MarA,2,696620-gwNY,3,725150-rbYB,3,F,0,0,0
776108-yrAA,017-76108,1995,Nestling,20-Nov-95,2-Mar-01,Died,6,1,1,725323-MNB,4+,725798-ORY,5+,725798-ORY,5+,M,5,2,2
776109-yrBY,017-76109,1995,Nestling,20-Nov-95,14-Dec-99,Died,6,1,1,725323-MNB,4+,725798-ORY,5+,725798-ORY,5+,M,17,11,9
776110-yrWN,017-76110,1995,Nestling,20-Nov-95,20-Mar-97,Died,6,1,1,725323-MNB,4+,725798-ORY,5+,696538-wgON,5+,M,0,0,0
776111-yrYO,017-76111,1995,Nestling,20-Nov-95,10-Oct-98,Died,6,1,1,725323-MNB,4+,725798-ORY,5+,696538-wgON,5+,M,1,1,1
776112-arMY,017-76112,1995,Nestling,21-Nov-95,26-Nov-95,Died,,1,0,583809-mGMW,6,626627-MnyG,6,725037-NOO,4+,F,0,0,0
776113-arGR,017-76113,1995,Nestling,21-Nov-95,26-Nov-95,Died,,1,0,583809-mGMW,6,626627-MnyG,6,626627-MnyG,6,F,0,0,0
776114-arBA2,017-76114,1995,Nestling,21-Nov-95,26-Nov-95,Died,,1,0,583809-mGMW,6,626627-MnyG,6,725037-NOO,4+,F,0,0,0
776115-arWM,017-76115,1995,Nestling,21-Nov-95,26-Nov-95,Died,,1,0,583809-mGMW,6,626627-MnyG,6,725037-NOO,4+,F,0,0,0
776116-naBO,017-76116,1995,Nestling,21-Nov-95,18-Jan-96,Unknown,,1,1,725669-RgrW,1,696512-RYW,5+,696512-RYW,5+,F,0,0,0
776117-byMY,017-76117,1995,Nestling,23-Nov-95,27-Nov-95,Died,,1,0,725721-WraR,1,626897-RWN,5,725557-WnaB,2,M,0,0,0
776118-byON,017-76118,1995,Nestling,23-Nov-95,27-Nov-95,Died,,1,0,725721-WraR,1,626897-RWN,5,696431-MMO,5+,F,0,0,0
776119-byYA,017-76119,1995,Nestling,23-Nov-95,27-Nov-95,Died,,1,0,725721-WraR,1,626897-RWN,5,696431-MMO,5+,M,0,0,0
776120-naMO,017-76120,1995,Nestling,24-Nov-95,13-Jan-96,Died,,1,1,725464-ArgM,2,696618-gwRO,3,696362-wbYO,4,M,0,0,0
776121-naWW,017-76121,1995,Nestling,24-Nov-95,31-Aug-97,Died,6,1,1,725464-ArgM,2,696618-gwRO,3,696618-gwRO,3,M,0,0,0
776122-naRR2,017-76122,1995,Nestling,24-Nov-95,24-Oct-96,Unknown,,1,1,725464-ArgM,2,696618-gwRO,3,696362-wbYO,4,F,0,0,0
776123-rnAA,017-76123,1995,Nestling,25-Nov-95,7-Jan-96,Unknown,,1,1,725733-NgrY,1,725093-gwOA,3,626925-MRM,7+,F,0,0,0
776124-rnRB,017-76124,1995,Nestling,25-Nov-95,7-Jan-96,Unknown,,1,1,725733-NgrY,1,725093-gwOA,3,626925-MRM,7+,F,0,0,0
776125-rnNM,017-76125,1995,Nestling,25-Nov-95,17-Jan-96,Unknown,,1,1,725733-NgrY,1,725093-gwOA,3,725093-gwOA,3,F,0,0,0
776126-yrNR,017-76126,1995,Nestling,25-Nov-95,18-Jul-97,Died,6,1,1,725796-WOG,1,725089-RYR,5+,725089-RYR,5+,F,4,2,0
776127-yrRO,017-76127,1995,Nestling,25-Nov-95,12-Oct-96,Unknown,,1,1,725796-WOG,1,725089-RYR,5+,725089-RYR,5+,F,0,0,0
776129-rnAB,017-76129,1995,Nestling,28-Nov-95,2-Dec-95,Died,,0,0,725379-BOY,3,696694-ynOG,3,696502-WMM,5+,F,0,0,0
776130-byGY,017-76130,1995,Nestling,30-Nov-95,7-Dec-95,Died,,1,0,626691-GBW,7,626962-wrMM,4,626962-wrMM,4,F,0,0,0
776131-byBO,017-76131,1995,Nestling,30-Nov-95,7-Dec-95,Died,,1,0,626691-GBW,7,626962-wrMM,4,696691-bwYO,3,M,0,0,0
776132-byNR,017-76132,1995,Nestling,30-Nov-95,7-Dec-95,Died,,1,0,626691-GBW,7,626962-wrMM,4,696691-bwYO,3,M,0,0,0
776133-naAM,017-76133,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725777-ROB,3+,725584-GMY,3+,626955-OGW,5,F,0,0,0
776134-naBR,017-76134,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725777-ROB,3+,725584-GMY,3+,626955-OGW,5,F,0,0,0
776135-naNO,017-76135,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725777-ROB,3+,725584-GMY,3+,626955-OGW,5,F,0,0,0
776136-naWB,017-76136,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725777-ROB,3+,725584-GMY,3+,626955-OGW,5,M,0,0,0
776137-naBB,017-76137,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725615-BanA2,1,696417-RAO,5+,696417-RAO,5+,F,0,0,0
776138-naNA2,017-76138,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725615-BanA2,1,696417-RAO,5+,696417-RAO,5+,M,0,0,0
776139-naWO,017-76139,1995,Nestling,7-Dec-95,12-Dec-95,Died,,1,0,725615-BanA2,1,696417-RAO,5+,696417-RAO,5+,F,0,0,0
776140-yrBB,017-76140,1995,Nestling,8-Dec-95,4-Jan-96,Died,1,1,0,725588-YYY,2,725514-BrnR,2,696522-NGA,5+,M,0,0,0
776141-yrON,017-76141,1995,Nestling,8-Dec-95,22-Sep-96,Dispersedoutside,1,1,1,725588-YYY,2,725514-BrnR,2,725514-BrnR,2,F,0,0,0
776142-yrYA,017-76142,1995,Nestling,8-Dec-95,4-Jan-96,Died,1,1,0,725588-YYY,2,725514-BrnR,2,725514-BrnR,2,M,0,0,0
776143-arAW,017-76143,1995,Nestling,9-Dec-95,12-Dec-95,Died,,0,0,696440-nyRN,4,626735-WNR,6,725603-OnrO,1,F,0,0,0
776144-arMM2,017-76144,1995,Nestling,9-Dec-95,12-Dec-95,Died,,0,0,696440-nyRN,4,626735-WNR,6,626883-BboG,5,M,0,0,0
776145-arOG2,017-76145,1995,Nestling,9-Dec-95,12-Dec-95,Died,,0,0,696440-nyRN,4,626735-WNR,6,626883-BboG,5,M,0,0,0
776146-arWB,017-76146,1995,Nestling,9-Dec-95,12-Dec-95,Died,,0,0,696440-nyRN,4,626735-WNR,6,626883-BboG,5,F,0,0,0
776147-naAG,017-76147,1995,Nestling,9-Dec-95,14-Dec-95,Died,,1,0,725622-GraW,1,626925-MRM,7+,626925-MRM,7+,M,0,0,0
776148-naNN,017-76148,1995,Nestling,9-Dec-95,14-Dec-95,Died,,1,0,725622-GraW,1,626925-MRM,7+,626925-MRM,7+,M,0,0,0
776149-naOR2,017-76149,1995,Nestling,9-Dec-95,14-Dec-95,Died,,1,0,725622-GraW,1,626925-MRM,7+,626925-MRM,7+,F,0,0,0
776150-naWM,017-76150,1995,Nestling,9-Dec-95,14-Dec-95,Died,,1,0,725622-GraW,1,626925-MRM,7+,626925-MRM,7+,M,0,0,0
776151-rnBY,017-76151,1995,Nestling,9-Dec-95,27-Oct-96,Died,6,1,1,776391-MGN2,1,776155-BBW,1+,*,99,M,0,0,0
776152-rnGW,017-76152,1995,Nestling,9-Dec-95,13-Aug-96,Died,,1,1,776391-MGN2,1,776155-BBW,1+,776155-BBW,1+,M,0,0,0
776153-rnON,017-76153,1995,Nestling,9-Dec-95,7-Feb-96,Dispersedoutside,,1,1,776391-MGN2,1,776155-BBW,1+,776155-BBW,1+,F,0,0,0
776154-rnYA,017-76154,1995,Nestling,9-Dec-95,7-Feb-96,Unknown,,1,1,776391-MGN2,1,776155-BBW,1+,776155-BBW,1+,F,0,0,0
776156-naYM,017-76156,1995,Nestling,11-Dec-95,18-Sep-96,Died,,1,1,696387-brOG,4,696404-wbWO,4,596754-NRY,7,M,0,0,0
776157-naOW,017-76157,1995,Nestling,11-Dec-95,27-Sep-99,Died,6,1,1,696387-brOG,4,696404-wbWO,4,596754-NRY,7,M,7,5,3
776158-naGR,017-76158,1995,Nestling,11-Dec-95,5-Apr-98,Died,6,1,1,696387-brOG,4,696404-wbWO,4,596754-NRY,7,M,0,0,0
776159-naMN,017-76159,1995,Nestling,11-Dec-95,6-Feb-96,Unknown,,1,1,696387-brOG,4,696404-wbWO,4,696618-gwRO,3,F,0,0,0
776160-naRB,017-76160,1995,Nestling,11-Dec-95,12-Dec-95,Died,,0,0,596751-BWM,7,574714-YRRcs,9+,574502-GBN,9+,F,0,0,0
776161-naGA,017-76161,1995,Nestling,11-Dec-95,12-Dec-95,Died,,0,0,596751-BWM,7,574714-YRRcs,9+,574502-GBN,9+,M,0,0,0
776162-anMM2,017-76162,1995,Nestling,11-Dec-95,12-Dec-95,Died,,0,0,596751-BWM,7,574714-YRRcs,9+,574502-GBN,9+,F,0,0,0
776163-rnAM,017-76163,1995,Nestling,13-Dec-95,11-Aug-96,Dispersedoutside,,1,1,696635-GNR,4+,696452-ANR,5+,725112-gwWN,3,F,0,0,0
776164-rnGN2,017-76164,1995,Nestling,13-Dec-95,25-Jan-96,Unknown,,1,1,696635-GNR,4+,696452-ANR,5+,725112-gwWN,3,F,0,0,0
776165-rnOW,017-76165,1995,Nestling,13-Dec-95,23-Jan-96,Unknown,,1,1,696635-GNR,4+,696452-ANR,5+,725112-gwWN,3,F,0,0,0
776166-rnYR,017-76166,1995,Nestling,13-Dec-95,23-Jan-96,Dispersedoutside,,1,1,696635-GNR,4+,696452-ANR,5+,696452-ANR,5+,F,0,0,0
776167-yrYM,017-76167,1995,Nestling,18-Dec-95,9-Feb-96,Died,,1,1,725215-BRA,3,725409-BnaG,2,725409-BnaG,2,M,0,0,0
776168-yrRB,017-76168,1995,Nestling,18-Dec-95,8-Jan-96,Died,,1,0,725215-BRA,3,725409-BnaG,2,725409-BnaG,2,F,0,0,0
776169-yrNM,017-76169,1995,Nestling,18-Dec-95,8-Jan-96,Died,,1,0,725215-BRA,3,725409-BnaG,2,725409-BnaG,2,M,0,0,0
776170-yrGA,017-76170,1995,Nestling,18-Dec-95,30-Jul-96,Died,,1,1,725215-BRA,3,725409-BnaG,2,725409-BnaG,2,M,0,0,0
776171-nrMY,017-76171,1995,Nestling,18-Dec-95,24-Jan-96,Unknown,,1,1,725573-RBM,2,626923-BWN,7+,725026-rwGM,3,F,0,0,0
776172-rnOO,017-76172,1995,Nestling,18-Dec-95,24-Jan-96,Unknown,,1,1,725573-RBM,2,626923-BWN,7+,725026-rwGM,3,F,0,0,0
776173-naNG,017-76173,1995,Nestling,18-Dec-95,3-Mar-97,Died,6,1,1,725280-BOR,3,725040-ORN,4+,776398-AWO,99,M,7,4,3
776174-naOB,017-76174,1995,Nestling,18-Dec-95,24-Apr-99,Died,6,1,1,725280-BOR,3,725040-ORN,4+,776395-WYR,4+,M,6,5,4
776175-naRA,017-76175,1995,Nestling,18-Dec-95,4-Aug-03,Died,6,1,1,725280-BOR,3,725040-ORN,4+,776395-WYR,4+,M,35,17,8
776176-naYR,017-76176,1995,Nestling,18-Dec-95,14-Feb-96,Dispersedoutside,,1,1,725280-BOR,3,725040-ORN,4+,725040-ORN,4+,F,0,0,0
776177-rnOR2,017-76177,1995,Nestling,18-Dec-95,20-Feb-96,Dispersedoutside,,1,1,725205-ROY,3,574502-GBN,9+,574502-GBN,9+,F,0,0,0
776178-rnAY,017-76178,1995,Nestling,18-Dec-95,8-Feb-96,Dispersedoutside,,1,1,725205-ROY,3,574502-GBN,9+,574502-GBN,9+,F,0,0,0
776179-rnWB,017-76179,1995,Nestling,18-Dec-95,29-Jul-01,Died,6,1,1,725205-ROY,3,574502-GBN,9+,574502-GBN,9+,M,14,8,5
776180-rnMG2,017-76180,1995,Nestling,18-Dec-95,8-Oct-96,Died,,1,1,725205-ROY,3,574502-GBN,9+,574502-GBN,9+,M,0,0,0
776181-yrOB,017-76181,1995,Nestling,19-Dec-95,20-Dec-95,Died,,0,0,725853-YMG,1,725659-NnrG,1,696662-rwWG,3,F,0,0,0
776182-yrYR,017-76182,1995,Nestling,19-Dec-95,20-Dec-95,Died,,0,0,725853-YMG,1,725659-NnrG,1,776405-GGO2,1+,M,0,0,0
776183-arYY2,017-76183,1995,Nestling,20-Dec-95,21-Dec-95,Died,,0,0,725509-NynO,2,626851-MynM,5,626962-wrMM,4,M,0,0,0
776184-byGG,017-76184,1995,Nestling,20-Dec-95,20-Oct-98,Died,6,1,1,696410-OWM,5+,696407-BMW,5+,696407-BMW,5+,M,13,8,6
776185-byNY,017-76185,1995,Nestling,20-Dec-95,18-Jun-96,Died,,1,1,696410-OWM,5+,696407-BMW,5+,725419-YwbR,2,F,0,0,0
776186-byRR,017-76186,1995,Nestling,20-Dec-95,1-Oct-96,Died,,1,1,696410-OWM,5+,696407-BMW,5+,725419-YwbR,2,M,0,0,0
776187-byAR,017-76187,1995,Nestling,20-Dec-95,26-Jun-96,Died,,1,1,696495-wgNN,4,696531-RwbY,4,696531-RwbY,4,M,0,0,0
776188-byWW,017-76188,1995,Nestling,20-Dec-95,15-Aug-96,Dispersedoutside,,1,1,696495-wgNN,4,696531-RwbY,4,725086-MRG,6+,F,0,0,0
776189-byYN,017-76189,1995,Nestling,20-Dec-95,28-Dec-95,Died,,1,0,696495-wgNN,4,696531-RwbY,4,696531-RwbY,4,F,0,0,0
776190-rnBA,017-76190,1995,Nestling,20-Dec-95,17-Feb-96,Unknown,,1,1,725391-AwbN,2,696538-wgON,5+,776390-OOG,2,F,0,0,0
776191-rnMO2,017-76191,1995,Nestling,20-Dec-95,17-Feb-96,Unknown,,1,1,725391-AwbN,2,696538-wgON,5+,696538-wgON,5+,F,0,0,0
776192-rnRR,017-76192,1995,Nestling,20-Dec-95,15-May-97,Died,6,1,1,725391-AwbN,2,696538-wgON,5+,696538-wgON,5+,M,0,0,0
776193-rnWY,017-76193,1995,Nestling,20-Dec-95,25-Apr-97,Died,6,1,1,725391-AwbN,2,696538-wgON,5+,*,99,M,0,0,0
776194-arBO2,017-76194,1995,Nestling,21-Dec-95,26-Dec-95,Died,,1,0,776128-GBY,1,725086-MRG,6+,M00043-du043,1+,M,0,0,0
776195-arGW2,017-76195,1995,Nestling,21-Dec-95,26-Dec-95,Died,,1,0,776128-GBY,1,725086-MRG,6+,M00043-du043,1+,F,0,0,0
776196-arNY,017-76196,1995,Nestling,21-Dec-95,26-Dec-95,Died,,1,0,776128-GBY,1,725086-MRG,6+,M00043-du043,1+,F,0,0,0
776197-arWA2,017-76197,1995,Nestling,21-Dec-95,26-Dec-95,Died,,1,0,776128-GBY,1,725086-MRG,6+,725083-AOR,3,M,0,0,0
776198-yrBM,017-76198,1995,Nestling,22-Dec-95,10-Dec-97,Died,6,1,1,696445-wrRG,4,696525-RAN,4,696525-RAN,4,F,7,2,0
776199-yrMY,017-76199,1995,Nestling,22-Dec-95,22-Jun-98,Died,6,1,1,696445-wrRG,4,696525-RAN,4,696525-RAN,4,M,0,0,0
776200-yrOW,017-76200,1995,Nestling,22-Dec-95,11-Aug-97,Died,6,1,1,696445-wrRG,4,696525-RAN,4,696525-RAN,4,M,0,0,0
776201-yrAN,017-76201,1995,Nestling,23-Dec-95,23-Sep-96,Died,,1,1,725579-YGG,2,681425-gwRY,3,574729-YMO,8,M,0,0,0
776202-yrMO,017-76202,1995,Nestling,23-Dec-95,9-Feb-96,Died,,1,1,725579-YGG,2,681425-gwRY,3,574729-YMO,8,M,0,0,0
776203-yrWB,017-76203,1995,Nestling,23-Dec-95,20-Oct-01,Died,6,1,1,725579-YGG,2,681425-gwRY,3,574729-YMO,8,M,22,15,8
776204-arBN,017-76204,1995,Nestling,23-Dec-95,24-Dec-95,Died,,0,0,725416-GrnO,2,596765-GNB,7,626840-WWP,5,M,0,0,0
776205-arMR2,017-76205,1995,Nestling,23-Dec-95,24-Dec-95,Died,,0,0,725416-GrnO,2,596765-GNB,7,626627-MnyG,6,M,0,0,0
776206-arWY2,017-76206,1995,Nestling,23-Dec-95,24-Dec-95,Died,,0,0,725416-GrnO,2,596765-GNB,7,596765-GNB,7,F,0,0,0
776207-byBN,017-76207,1995,Nestling,26-Dec-95,30-Aug-96,Dispersedoutside,,1,1,725658-RnrB,1,725532-AwgY,2,696502-WMM,5+,F,0,0,0
776208-byWR,017-76208,1995,Nestling,26-Dec-95,18-Jun-96,Died,,1,1,725658-RnrB,1,725532-AwgY,2,696502-WMM,5+,M,0,0,0
776209-byGR,017-76209,1995,Nestling,26-Dec-95,31-Dec-95,Died,,1,0,725176-OBR,3,696673-gwCR,3,626849-WYB,5,M,0,0,0
776210-byMO,017-76210,1995,Nestling,26-Dec-95,31-Dec-95,Died,,1,0,725176-OBR,3,696673-gwCR,3,626849-WYB,5,F,0,0,0
776211-arOM,017-76211,1995,Nestling,26-Dec-95,16-Jan-96,Died,,1,0,583809-mGMW,6,626627-MnyG,6,626627-MnyG,6,M,0,0,0
776212-arYR,017-76212,1995,Nestling,26-Dec-95,24-Sep-96,Died,,1,1,583809-mGMW,6,626627-MnyG,6,725037-NOO,4+,M,0,0,0
776213-arNN2,017-76213,1995,Nestling,26-Dec-95,28-Jun-96,Dispersedoutside,,1,1,583809-mGMW,6,626627-MnyG,6,725037-NOO,4+,F,0,0,0
776214-naAR,017-76214,1995,Nestling,28-Dec-95,4-Jan-96,Died,,1,0,725379-BOY,3,696694-ynOG,3,696502-WMM,5+,F,0,0,0
776215-naYB2,017-76215,1995,Nestling,28-Dec-95,4-Jan-96,Died,,1,0,725379-BOY,3,696694-ynOG,3,696502-WMM,5+,M,0,0,0
776216-arYM,017-76216,1995,Nestling,28-Dec-95,3-Jul-96,Died,,1,1,626905-NWW,5,725152-ynMG,3,596701-GNO,7,M,0,0,0
776217-arOR,017-76217,1995,Nestling,28-Dec-95,4-Jan-96,Died,,1,0,626905-NWW,5,725152-ynMG,3,725152-ynMG,3,F,0,0,0
776218-yrGN,017-76218,1995,Nestling,28-Dec-95,14-Feb-96,Dispersedoutside,,1,1,725197-GOY,3,696366-nyYG,4,596701-GNO,7,F,0,0,0
776219-yrRR,017-76219,1995,Nestling,28-Dec-95,14-Feb-96,Dispersedoutside,,1,1,725197-GOY,3,696366-nyYG,4,725436-WnaN,2,F,0,0,0
776220-yrWA,017-76220,1995,Nestling,28-Dec-95,14-Feb-96,Dispersedoutside,,1,1,725197-GOY,3,696366-nyYG,4,596701-GNO,7,F,0,0,0
776221-yrAG,017-76221,1995,Nestling,28-Dec-95,14-Feb-96,Dispersedoutside,,1,1,725197-GOY,3,696366-nyYG,4,596701-GNO,7,F,0,0,0
776222-yrNG,017-76222,1995,Nestling,29-Dec-95,30-Dec-95,Died,,0,0,725697-OanG,1,696515-WRM,4,725715-ByrO,1,M,0,0,0
776223-yrMR,017-76223,1995,Nestling,29-Dec-95,30-Dec-95,Died,,0,0,725697-OanG,1,696515-WRM,4,725367-MarG,2,M,0,0,0
776224-yrAM,017-76224,1995,Nestling,29-Dec-95,30-Dec-95,Died,,0,0,725697-OanG,1,696515-WRM,4,696515-WRM,4,F,0,0,0
776225-arAG,017-76225,1995,Nestling,1-Jan-96,9-Jun-02,Died,6,1,1,725545-NynY,2,626657-OOW,6,725519-YnaN,2,M,2,2,2
776226-arBM2,017-76226,1995,Nestling,1-Jan-96,3-Jan-96,Died,,0,0,725545-NynY,2,626657-OOW,6,725519-YnaN,2,F,0,0,0
