"","ID","cohort","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde","lifespan","lifespanM","lifespanB","lifespanS","MageM","BageM","SageM","MageREL","BageREL","SageREL","EP","Nest.ID.mother","Jincube","help.cat","incest","weight","weight.age","EPb","WPb","NestID","help.ep"
"4077","899705-raYB2",2007,"Died",NA,1,0,"899472-AybO",1,"833168-YbgN",6,"898559-weWY",3,"M",0,0,0,1,6,9,11,3.22727272727273,4.5,6.19148936170213,-2.22727272727273,-1.5,-0.191489361702128,"yes","AybO_4574",0.557377049180328,"twoPlus","No",9.1,8,1,0,"AybO_4574",NA
"4078","899706-raOM",2007,"Died",NA,1,0,"899472-AybO",1,"833168-YbgN",6,"898559-weWY",3,"M",0,0,0,1,6,9,11,3.22727272727273,4.5,6.19148936170213,-2.22727272727273,-1.5,-0.191489361702128,"yes","AybO_4574",0.557377049180328,"twoPlus","No",8.8,8,1,0,"AybO_4574",NA
"4079","899707-ogBB",2007,"Died",6,1,1,"832973-YWR",7,"832745-gnYY",7,"832745-gnYY",7,"F",5,2,2,2,10,10,10,4.68181818181818,4.72972972972973,4.51162790697674,2.31818181818182,2.27027027027027,2.48837209302326,"no","YWR_4769",0.568306010928962,"twoPlus","No",5,6,0,1,"YWR_4769",NA
"4080","899708-ogRR",2007,"Died",6,1,1,"832973-YWR",7,"832745-gnYY",7,"832745-gnYY",7,"M",15,11,6,4,10,10,10,4.68181818181818,4.72972972972973,4.51162790697674,2.31818181818182,2.27027027027027,2.48837209302326,"no","YWR_4769",0.568306010928962,"twoPlus","No",5.9,6,0,1,"YWR_4769",NA
"4081","899709-ogNG2",2007,"Died",NA,1,1,"832973-YWR",7,"832745-gnYY",7,"898256-ngOM",4,"M",0,0,0,1,10,8,10,4.68181818181818,4.375,4.51162790697674,2.31818181818182,-0.375,2.48837209302326,"yes","YWR_4769",0.568306010928962,"twoPlus","No",4.8,6,1,0,"YWR_4769",NA
"4082","899710-ogAM",2007,"Died",NA,1,1,"832973-YWR",7,"832745-gnYY",7,"832745-gnYY",7,"F",0,0,0,1,10,10,10,4.68181818181818,4.72972972972973,4.51162790697674,2.31818181818182,2.27027027027027,2.48837209302326,"no","YWR_4769",0.568306010928962,"twoPlus","No",5.7,6,0,1,"YWR_4769",NA
"4083","899711-nrMA2",2007,"Died",NA,1,0,"899518-ANB",1,"898227-noYB",4,"898639-rwNR",3,"F",0,0,0,1,2,5,7,1,3.14285714285714,3.42105263157895,0,-0.142857142857143,0.578947368421053,"yes","ANB_4538",0.573770491803279,"one","No",6.3,6,1,0,"ANB_4538",NA
"4084","899712-nrOR2",2007,"Died",NA,1,0,"899518-ANB",1,"898227-noYB",4,"898639-rwNR",3,"M",0,0,0,1,2,5,7,1,3.14285714285714,3.42105263157895,0,-0.142857142857143,0.578947368421053,"yes","ANB_4538",0.573770491803279,"one","No",4.1,6,1,0,"ANB_4538",NA
"4085","899713-nrGB2",2007,"Died",NA,1,0,"899518-ANB",1,"898227-noYB",4,"898639-rwNR",3,"F",0,0,0,1,2,5,7,1,3.14285714285714,3.42105263157895,0,-0.142857142857143,0.578947368421053,"yes","ANB_4538",0.573770491803279,"one","No",6,6,1,0,"ANB_4538",NA
"4086","899715-nrGM2",2007,"Died",NA,0,0,"898726-WAW",3,"898561-bgBB",3,"832702-wmYA",7,"M",0,0,0,1,6,10,6,2.92857142857143,6.16279069767442,2.5,0.0714285714285716,0.837209302325581,0.5,"yes","WAW_4740",0.595628415300546,"one","No",4.9,6,1,0,"WAW_4740",NA
"4087","899716-nrNO",2007,"Died",NA,0,0,"898726-WAW",3,"898561-bgBB",3,"832702-wmYA",7,"F",0,0,0,1,6,10,6,2.92857142857143,6.16279069767442,2.5,0.0714285714285716,0.837209302325581,0.5,"yes","WAW_4740",0.595628415300546,"one","No",5.2,6,1,0,"WAW_4740",NA
"4088","899717-nrRY",2007,"Died",NA,0,0,"898726-WAW",3,"898561-bgBB",3,"832702-wmYA",7,"F",0,0,0,1,6,10,6,2.92857142857143,6.16279069767442,2.5,0.0714285714285716,0.837209302325581,0.5,"yes","WAW_4740",0.595628415300546,"one","No",5.6,6,1,0,"WAW_4740",NA
"4089","899718-raWB",2007,"Died",NA,1,1,"899265-ORR",2,"899185-BgoR",2,"898093-noRG",4,"F",0,0,0,1,5,7,3,3.53333333333333,4.02941176470588,2,-1.53333333333333,-0.0294117647058822,0,"yes","ORR_4708",0.590163934426229,"none","No",6.2,6,1,0,"ORR_4708",NA
"4090","899719-raYG2",2007,"Died",NA,1,0,"898591-weAR",3,"898343-MRN",NA,"898343-MRN",NA,"M",0,0,0,1,8,NA,NA,3.92307692307692,NA,NA,-0.923076923076923,NA,NA,"no","weAR_4747",0.568306010928962,"none","No",NA,NA,0,1,"weAR_4747",NA
"4091","899720-raOB",2007,"Died",6,1,1,"898591-weAR",3,"898343-MRN",NA,"898343-MRN",NA,"F",14,10,5,3,8,NA,NA,3.92307692307692,NA,NA,-0.923076923076923,NA,NA,"no","weAR_4747",0.568306010928962,"none","No",NA,NA,0,1,"weAR_4747",NA
"4092","899724-nrBA",2007,"Died",6,1,1,"833121-YogN",6,"899433-ArnY",1,"M00016-du016",NA,"M",14,8,4,6,7,NA,6,4.34285714285714,NA,2.56521739130435,1.65714285714286,NA,-1.56521739130435,"yes","YogN_4760",0.601092896174863,"none","No",6.5,6,1,0,"YogN_4760",NA
"4093","899726-nrRG",2007,"Died",NA,1,1,"833121-YogN",6,"899433-ArnY",1,"M00016-du016",NA,"F",0,0,0,2,7,NA,6,4.34285714285714,NA,2.56521739130435,1.65714285714286,NA,-1.56521739130435,"yes","YogN_4760",0.601092896174863,"none","No",6.6,6,1,0,"YogN_4760",NA
"4094","899728-nrMG",2007,"Died",6,1,1,"898242-gbAN",4,"898666-weBA",3,"833618-NbgM",5,"M",1,1,1,3,NA,9,4,3.14285714285714,4.63218390804598,3,0.857142857142857,0.367816091954023,0,"yes","gbAN_4606",0.60655737704918,"none","No",4.7,6,1,0,"gbAN_4606",NA
"4095","899729-nrWN",2007,"Died",6,1,1,"898242-gbAN",4,"898666-weBA",3,"833618-NbgM",5,"F",5,2,2,4,NA,9,4,3.14285714285714,4.63218390804598,3,0.857142857142857,0.367816091954023,0,"yes","gbAN_4606",0.60655737704918,"none","No",5.4,6,1,0,"gbAN_4606",NA
"4096","899730-nrRO",2007,"Died",NA,1,0,"899473-GybN",1,"899040-NbyR",2,"899040-NbyR",2,"M",0,0,0,1,2,6,6,1.5,4,3.57142857142857,-0.5,-2,-1.57142857142857,"no","GybN_4634",0.601092896174863,"none","No",6.8,7,0,1,"GybN_4634",NA
"4097","899731-ogBY",2007,"Died",NA,1,0,"899288-AWO",NA,"899015-NweB",2,"899015-NweB",2,"M",0,0,0,1,NA,7,7,NA,2.72222222222222,2.68421052631579,NA,-0.722222222222222,-0.684210526315789,"no","AWO_4568",0.612021857923497,"one","No",6.1,7,0,1,"AWO_4568",NA
"4098","899732-ogMN",2007,"Died",NA,1,0,"899288-AWO",NA,"899015-NweB",2,"899015-NweB",2,"F",0,0,0,1,NA,7,7,NA,2.72222222222222,2.68421052631579,NA,-0.722222222222222,-0.684210526315789,"no","AWO_4568",0.612021857923497,"one","No",5.4,7,0,1,"AWO_4568",NA
"4099","899733-ogWW",2007,"Died",NA,1,0,"899288-AWO",NA,"899015-NweB",2,NA,NA,"M",0,0,0,1,NA,NA,7,NA,3.5,2.68421052631579,NA,NA,-0.684210526315789,NA,"AWO_4568",0.612021857923497,"one","No",6.1,7,NA,NA,"AWO_4568",NA
"4100","899734-ogRM",2007,"Died",NA,1,0,"899288-AWO",NA,"899015-NweB",2,"899015-NweB",2,"F",0,0,0,1,NA,7,7,NA,2.72222222222222,2.68421052631579,NA,-0.722222222222222,-0.684210526315789,"no","AWO_4568",0.612021857923497,"one","No",4.4,7,0,1,"AWO_4568",NA
"4101","899735-wbGG",2007,"Died",NA,0,0,"899157-MbyN",2,"898617-rwAR",3,"898617-rwAR",3,"M",0,0,0,1,4,8,8,2.8,5.3125,4.625,-0.8,-2.3125,-1.625,"no","MbyN_4652",0.617486338797814,"none","No",5.4,6,0,1,"MbyN_4652",NA
"4102","899736-wbNB",2007,"Died",NA,0,0,"899157-MbyN",2,"898617-rwAR",3,"898617-rwAR",3,"M",0,0,0,1,4,8,8,2.8,5.3125,4.625,-0.8,-2.3125,-1.625,"no","MbyN_4652",0.617486338797814,"none","No",6.2,6,0,1,"MbyN_4652",NA
"4103","899737-wbRY",2007,"Died",NA,0,0,"899157-MbyN",2,"898617-rwAR",3,"833785-noGG",4,"M",0,0,0,1,4,7,8,2.8,4.76923076923077,4.625,-0.8,-0.769230769230769,-1.625,"yes","MbyN_4652",0.617486338797814,"none","No",5.1,6,1,0,"MbyN_4652",NA
"4104","899738-ogYM2",2007,"Died",NA,1,0,"899481-brON",1,"899001-AbyA",2,"653422-gNAM",NA,"M",0,0,0,1,5,NA,6,2.84848484848485,NA,3.45161290322581,-1.84848484848485,NA,-1.45161290322581,"yes","brON_4596",0.622950819672131,"none","No",8.4,8,1,0,"brON_4596",NA
"4105","899739-ogWR",2007,"Died",NA,1,0,"899481-brON",1,"899001-AbyA",2,"899001-AbyA",2,"M",0,0,0,1,5,6,6,2.84848484848485,3.83333333333333,3.45161290322581,-1.84848484848485,-1.83333333333333,-1.45161290322581,"no","brON_4596",0.622950819672131,"none","No",7.2,8,0,1,"brON_4596",NA
"4106","899740-ogNA",2007,"Died",NA,1,0,"899481-brON",1,"899001-AbyA",2,"653422-gNAM",NA,"M",0,0,0,1,5,NA,6,2.84848484848485,NA,3.45161290322581,-1.84848484848485,NA,-1.45161290322581,"yes","brON_4596",0.622950819672131,"none","No",7.7,8,1,0,"brON_4596",NA
"4107","899741-ogBO2",2007,"Died",NA,1,0,"899481-brON",1,"899001-AbyA",2,"899001-AbyA",2,"M",0,0,0,1,5,6,6,2.84848484848485,3.83333333333333,3.45161290322581,-1.84848484848485,-1.83333333333333,-1.45161290322581,"no","brON_4596",0.622950819672131,"none","No",7.9,8,0,1,"brON_4596",NA
"4108","899742-ogGO",2007,"Died",NA,1,0,"898731-AOB",3,"899279-MWG",2,"899279-MWG",2,"M",0,0,0,1,5,5,5,2.6,2,2.16666666666667,0.4,0,-0.166666666666667,"no","AOB_4554",0.622950819672131,"one","No",7.6,8,0,1,"AOB_4554",NA
"4109","899743-ogRY",2007,"Died",NA,1,1,"898731-AOB",3,"899279-MWG",2,"899279-MWG",2,"M",0,0,0,1,5,5,5,2.6,2,2.16666666666667,0.4,0,-0.166666666666667,"no","AOB_4554",0.622950819672131,"one","No",7.7,8,0,1,"AOB_4554",NA
"4110","899744-ogNM",2007,"Died",NA,1,1,"898731-AOB",3,"899279-MWG",2,"899279-MWG",2,"M",0,0,0,1,5,5,5,2.6,2,2.16666666666667,0.4,0,-0.166666666666667,"no","AOB_4554",0.622950819672131,"one","No",7.6,8,0,1,"AOB_4554",NA
"4111","899745-ogBW",2007,"Died",NA,1,0,"898731-AOB",3,"899279-MWG",2,"899279-MWG",2,"F",0,0,0,1,5,5,5,2.6,2,2.16666666666667,0.4,0,-0.166666666666667,"no","AOB_4554",0.622950819672131,"one","No",5.6,7,0,1,"AOB_4554",NA
"4112","899747-raRY",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898227-noYB",4,"F",0,0,0,1,4,7,11,2.63636363636364,3.78947368421053,5.52631578947368,0.363636363636364,0.210526315789474,-0.526315789473684,"yes","GGA_4611",0.639344262295082,"one","No",6.9,7,1,0,"GGA_4611",NA
"4113","899748-raBO2",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898083-wrAR",4,"M",0,0,0,1,4,8,11,2.63636363636364,5.38888888888889,5.52631578947368,0.363636363636364,-1.38888888888889,-0.526315789473684,"yes","GGA_4611",0.639344262295082,"one","No",6.3,7,1,0,"GGA_4611",NA
"4114","899749-raON",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898083-wrAR",4,"M",0,0,0,1,4,8,11,2.63636363636364,5.38888888888889,5.52631578947368,0.363636363636364,-1.38888888888889,-0.526315789473684,"yes","GGA_4611",0.639344262295082,"one","No",7.7,7,1,0,"GGA_4611",NA
"4115","899750-raWM2",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898227-noYB",4,"M",0,0,0,1,4,7,11,2.63636363636364,3.78947368421053,5.52631578947368,0.363636363636364,0.210526315789474,-0.526315789473684,"yes","GGA_4611",0.639344262295082,"one","No",7.8,7,1,0,"GGA_4611",NA
"4116","899751-nrBR",2007,"Died",6,1,1,"832974-MAB",7,"804108-YnwA",10,"898741-RAB",NA,"M",0,0,0,1,8,NA,13,4.375,NA,6.84313725490196,2.625,NA,3.15686274509804,"yes","MAB_4637",0.650273224043716,"none","No",5.7,7,1,0,"MAB_4637",NA
"4117","899752-nrAN",2007,"Died",NA,1,1,"832974-MAB",7,"804108-YnwA",10,"898741-RAB",NA,"F",0,0,0,2,8,NA,13,4.375,NA,6.84313725490196,2.625,NA,3.15686274509804,"yes","MAB_4637",0.650273224043716,"none","No",6.1,7,1,0,"MAB_4637",NA
"4118","899753-nrOG",2007,"Died",NA,1,1,"832974-MAB",7,"804108-YnwA",10,"898741-RAB",NA,"F",0,0,0,1,8,NA,13,4.375,NA,6.84313725490196,2.625,NA,3.15686274509804,"yes","MAB_4637",0.650273224043716,"none","No",6.3,7,1,0,"MAB_4637",NA
"4119","899754-ogBG",2007,"Died",NA,1,1,"899385-ARA",2,"899097-GbyR",2,"899097-GbyR",2,"M",0,0,0,1,3,4,4,1.7,2,1.7,0.3,0,0.3,"no","ARA_4559",0.650273224043716,"one","No",6.5,7,0,1,"ARA_4559",NA
"4120","899756-ogOM",2007,"Died",NA,1,0,"899385-ARA",2,"899097-GbyR",2,"899097-GbyR",2,"F",0,0,0,1,3,4,4,1.7,2,1.7,0.3,0,0.3,"no","ARA_4559",0.650273224043716,"one","No",6.1,7,0,1,"ARA_4559",NA
"4121","899758-raOW",2007,"Died",NA,1,1,"653417-gAnrW",5,"833589-BnyM",5,"898083-wrAR",4,"F",0,0,0,1,7,8,9,2.56521739130435,5.38888888888889,4.57142857142857,2.43478260869565,-1.38888888888889,0.428571428571429,"yes","gAnrW_4603",0.644808743169399,"one","No",8.1,8,1,0,"gAnrW_4603",NA
"4122","899759-wbYB",2007,"Died",6,1,1,"899051-BGM",3,"832877-mnWM",7,"898278-noYY",4,"M",4,2,0,4,4,8,8,2.16666666666667,4.96296296296296,4.96774193548387,0.833333333333333,-0.962962962962963,2.03225806451613,"yes","BGM_4580",0.672131147540984,"one","No",7.6,7,1,0,"BGM_4580",NA
"4123","899760-wbAW",2007,"Died",NA,1,0,"899051-BGM",3,"832877-mnWM",7,"898278-noYY",4,"M",0,0,0,1,4,8,8,2.16666666666667,4.96296296296296,4.96774193548387,0.833333333333333,-0.962962962962963,2.03225806451613,"yes","BGM_4580",0.672131147540984,"one","No",6.8,7,1,0,"BGM_4580",NA
"4124","899761-wbGO",2007,"Died",NA,1,0,"899051-BGM",3,"832877-mnWM",7,"898278-noYY",4,"M",0,0,0,1,4,8,8,2.16666666666667,4.96296296296296,4.96774193548387,0.833333333333333,-0.962962962962963,2.03225806451613,"yes","BGM_4580",0.672131147540984,"one","No",7.2,7,1,0,"BGM_4580",NA
"4125","899762-naRO",2007,"Died",NA,0,0,"899435-MAY",2,"832003-BybM",9,"899264-MgoY",2,"M",0,0,0,1,4,8,11,2.3,4.05,5.875,-0.3,-2.05,3.125,"yes","MAY_4644",0.672131147540984,"twoPlus","No",5.9,6,1,0,"MAY_4644",NA
"4126","899763-ogYO",2007,"Died",NA,1,0,"899491-WAO",3,"898723-brWB",3,"898723-brWB",3,"F",0,0,0,1,6,8,8,3.21621621621622,4.33333333333333,4.35714285714286,-0.216216216216216,-1.33333333333333,-1.35714285714286,"no","WAO_4727",0.655737704918033,"one","No",9.1,11,0,1,"WAO_4727",NA
"4127","899765-ogRB",2007,"Died",NA,1,0,"899491-WAO",3,"898723-brWB",3,"898723-brWB",3,"F",0,0,0,1,6,8,8,3.21621621621622,4.33333333333333,4.35714285714286,-0.216216216216216,-1.33333333333333,-1.35714285714286,"no","WAO_4727",0.655737704918033,"one","No",8.2,11,0,1,"WAO_4727",NA
"4128","899767-raBR",2007,"Died",NA,1,0,"898716-YRO",3,"833785-noGG",4,"833785-noGG",4,"F",0,0,0,1,4,7,7,2.18181818181818,4.76923076923077,3.18181818181818,0.818181818181818,-0.769230769230769,0.818181818181818,"no","YRO_4763",0.672131147540984,"none","No",8.3,9,0,1,"YRO_4763",NA
"4129","899768-raMW",2007,"Died",NA,1,0,"898716-YRO",3,"833785-noGG",4,NA,NA,"M",0,0,0,1,4,NA,7,2.18181818181818,3.5,3.18181818181818,0.818181818181818,NA,0.818181818181818,NA,"YRO_4763",0.672131147540984,"none","No",8.9,9,NA,NA,"YRO_4763",NA
"4130","899769-raYB3",2007,"Died",NA,1,0,"898716-YRO",3,"833785-noGG",4,NA,NA,"F",0,0,0,1,4,NA,7,2.18181818181818,3.5,3.18181818181818,0.818181818181818,NA,0.818181818181818,NA,"YRO_4763",0.672131147540984,"none","No",9,9,NA,NA,"YRO_4763",NA
"4131","899770-raAG",2007,"Died",NA,0,0,"899382-OobN",1,"899199-OgoY",2,"898294-noWY",4,"F",0,0,0,1,4,6,10,1.33333333333333,4.11111111111111,5.88888888888889,-0.333333333333333,-0.111111111111111,-3.88888888888889,"yes","OobN_4703",0.688524590163934,"one","No",7.3,8,1,0,"OobN_4703",NA
"4132","899771-raNW",2007,"Died",NA,0,0,"899382-OobN",1,"899199-OgoY",2,"898293-noGO",4,"M",0,0,0,1,4,NA,10,1.33333333333333,2.5,5.88888888888889,-0.333333333333333,1.5,-3.88888888888889,"yes","OobN_4703",0.688524590163934,"one","No",7.4,8,1,0,"OobN_4703",NA
"4133","899772-raRB",2007,"Died",NA,0,0,"899382-OobN",1,"899199-OgoY",2,"898292-noAM",4,"F",0,0,0,1,4,6,10,1.33333333333333,4.27272727272727,5.88888888888889,-0.333333333333333,-0.272727272727272,-3.88888888888889,"yes","OobN_4703",0.688524590163934,"one","No",7.1,8,1,0,"OobN_4703",NA
"4134","899774-wbGY",2007,"Died",NA,1,1,"899660-BYA",NA,"898256-ngOM",4,"899118-YwrN",2,"M",0,0,0,1,NA,8,8,NA,4.07692307692308,5.07692307692308,NA,-2.07692307692308,-1.07692307692308,"yes","BYA_4598",0.693989071038251,"twoPlus","No",6.5,6,1,0,"BYA_4598",NA
"4135","899776-naBG",2007,"Died",NA,0,0,"898740-MWA",3,"898083-wrAR",4,"898083-wrAR",4,"F",0,0,0,1,4,8,8,2.53846153846154,5.38888888888889,4.68181818181818,0.461538461538462,-1.38888888888889,-0.681818181818182,"no","MWA_4659",0.693989071038251,"none","No",7.8,6,0,1,"MWA_4659",NA
"4136","899777-naMO",2007,"Died",NA,1,0,"898740-MWA",3,"898083-wrAR",4,"898083-wrAR",4,"F",0,0,0,1,4,8,8,2.53846153846154,5.38888888888889,4.68181818181818,0.461538461538462,-1.38888888888889,-0.681818181818182,"no","MWA_4659",0.693989071038251,"none","No",7.7,8,0,1,"MWA_4659",NA
"4137","899778-naRY",2007,"Died",NA,1,0,"898740-MWA",3,"898083-wrAR",4,"898083-wrAR",4,"F",0,0,0,1,4,8,8,2.53846153846154,5.38888888888889,4.68181818181818,0.461538461538462,-1.38888888888889,-0.681818181818182,"no","MWA_4659",0.693989071038251,"none","No",6.9,7,0,1,"MWA_4659",NA
"4138","899779-naNR",2007,"Died",NA,1,0,"898740-MWA",3,"898083-wrAR",4,"898083-wrAR",4,"F",0,0,0,1,4,8,8,2.53846153846154,5.38888888888889,4.68181818181818,0.461538461538462,-1.38888888888889,-0.681818181818182,"no","MWA_4659",0.693989071038251,"none","No",7.5,7,0,1,"MWA_4659",NA
"4139","899780-naWN",2007,"Died",6,1,1,"899289-MBW",2,"898202-gbMG",4,"M00008-du008",NA,"M",5,5,2,2,3,NA,7,1.8,NA,3.54761904761905,0.2,NA,0.452380952380953,"yes","MBW_4648",0.710382513661202,"one","No",NA,NA,1,0,"MBW_4648",NA
"4140","899781-naRM",2007,"Died",NA,1,1,"899289-MBW",2,"898202-gbMG",4,"M00008-du008",NA,"F",0,0,0,1,3,NA,7,1.8,NA,3.54761904761905,0.2,NA,0.452380952380953,"yes","MBW_4648",0.710382513661202,"one","No",NA,NA,1,0,"MBW_4648",NA
"4141","899782-naGB",2007,"Died",NA,1,0,"899289-MBW",2,"898202-gbMG",4,"M00008-du008",NA,"M",0,0,0,1,3,NA,7,1.8,NA,3.54761904761905,0.2,NA,0.452380952380953,"yes","MBW_4648",0.710382513661202,"one","No",NA,NA,1,0,"MBW_4648",NA
"4142","899783-nrWB",2007,"Died",6,1,1,"833615-AngY",5,"898233-wrAO",4,"898083-wrAR",4,"M",0,0,0,4,8,8,8,5.26315789473684,5.38888888888889,4.9375,-0.263157894736842,-1.38888888888889,-0.9375,"yes","AngY_4545",0.699453551912568,"none","No",8.4,8,1,0,"AngY_4545",NA
"4143","899785-ogWA",2007,"Died",NA,1,0,"898332-ABR",4,"898093-noRG",4,"898093-noRG",4,"F",0,0,0,1,7,7,7,3.52083333333333,4.02941176470588,3.81395348837209,0.479166666666667,-0.0294117647058822,0.186046511627907,"no","ABR_4516",0.726775956284153,"twoPlus","No",7.5,7,0,1,"ABR_4516",NA
"4144","899786-ogON",2007,"Died",NA,1,0,"898332-ABR",4,"898093-noRG",4,"832702-wmYA",7,"F",0,0,0,1,7,10,7,3.52083333333333,6.16279069767442,3.81395348837209,0.479166666666667,0.837209302325581,0.186046511627907,"yes","ABR_4516",0.726775956284153,"twoPlus","No",7.6,7,1,0,"ABR_4516",NA
"4145","899787-ogYB",2007,"Died",NA,1,0,"898332-ABR",4,"898093-noRG",4,"898093-noRG",4,"F",0,0,0,1,7,7,7,3.52083333333333,4.02941176470588,3.81395348837209,0.479166666666667,-0.0294117647058822,0.186046511627907,"no","ABR_4516",0.726775956284153,"twoPlus","No",7.6,7,0,1,"ABR_4516",NA
"4146","899789-nrMO",2007,"Died",6,1,1,"898718-weYM",3,"899065-MwrA",2,"653422-gNAM",NA,"M",0,0,0,1,4,NA,3,2.7,NA,2,0.3,NA,0,"yes","weYM_4754",0.754098360655738,"none","No",8.4,8,1,0,"weYM_4754",NA
"4147","899791-nrBB2",2007,"Died",NA,1,1,"898718-weYM",3,"899065-MwrA",2,"M00013-du013",NA,"M",0,0,0,1,4,NA,3,2.7,NA,2,0.3,NA,0,"yes","weYM_4754",0.754098360655738,"none","No",7.1,8,1,0,"weYM_4754",NA
"4148","899793-wbWR",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898083-wrAR",4,"M",0,0,0,1,4,8,11,2.63636363636364,5.38888888888889,5.52631578947368,0.363636363636364,-1.38888888888889,-0.526315789473684,"yes","GGA_4612",0.80327868852459,"one","No",4.6,6,1,0,"GGA_4612",NA
"4149","899794-wbOA",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898294-noWY",4,"M",0,0,0,1,4,6,11,2.63636363636364,4.11111111111111,5.52631578947368,0.363636363636364,-0.111111111111111,-0.526315789473684,"yes","GGA_4612",0.80327868852459,"one","No",6.5,6,1,0,"GGA_4612",NA
"4150","899795-wbYG",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898294-noWY",4,"F",0,0,0,1,4,6,11,2.63636363636364,4.11111111111111,5.52631578947368,0.363636363636364,-0.111111111111111,-0.526315789473684,"yes","GGA_4612",0.80327868852459,"one","No",5.9,6,1,0,"GGA_4612",NA
"4151","899796-wbMW",2007,"Died",NA,0,0,"898725-GGA",3,"833699-RgbM",5,"898294-noWY",4,"M",0,0,0,1,4,6,11,2.63636363636364,4.11111111111111,5.52631578947368,0.363636363636364,-0.111111111111111,-0.526315789473684,"yes","GGA_4612",0.80327868852459,"one","No",5.7,6,1,0,"GGA_4612",NA
"4152","899797-naMW",2007,"Died",6,1,1,"898685-brBA",3,"898232-wrYB",4,"898232-wrYB",4,"M",1,0,0,3,4,7,7,2.1,3.83333333333333,4.57142857142857,0.9,0.166666666666667,-0.571428571428571,"no","brBA_4592",0.819672131147541,"none","No",7.3,7,0,1,"brBA_4592",NA
"4153","899798-naRG",2007,"Died",NA,1,1,"898685-brBA",3,"898232-wrYB",4,"898232-wrYB",4,"M",0,0,0,1,4,7,7,2.1,3.83333333333333,4.57142857142857,0.9,0.166666666666667,-0.571428571428571,"no","brBA_4592",0.819672131147541,"none","No",7.5,7,0,1,"brBA_4592",NA
"4154","899799-naYO",2007,"Died",6,1,1,"898685-brBA",3,"898232-wrYB",4,"833618-NbgM",5,"F",16,11,5,3,4,9,7,2.1,4.63218390804598,4.57142857142857,0.9,0.367816091954023,-0.571428571428571,"yes","brBA_4592",0.819672131147541,"none","No",6.8,7,1,0,"brBA_4592",NA
"4155","899801-raBA",2007,"Died",NA,1,0,"833590-OnyA",5,"898529-weOG",3,"898256-ngOM",4,"M",0,0,0,1,10,8,5,4.7843137254902,4.375,2.41176470588235,0.215686274509804,-0.375,0.588235294117647,"yes","OnyA_4699",0.868852459016393,"none","No",7.9,8,1,0,"OnyA_4699",NA
"4156","899802-raGY",2007,"Died",NA,1,0,"833590-OnyA",5,"898529-weOG",3,"898256-ngOM",4,"F",0,0,0,1,10,8,5,4.7843137254902,4.375,2.41176470588235,0.215686274509804,-0.375,0.588235294117647,"yes","OnyA_4699",0.868852459016393,"none","No",7.9,8,1,0,"OnyA_4699",NA
"4157","899803-raNO",2007,"Died",NA,1,0,"833590-OnyA",5,"898529-weOG",3,"898256-ngOM",4,"F",0,0,0,1,10,8,5,4.7843137254902,4.375,2.41176470588235,0.215686274509804,-0.375,0.588235294117647,"yes","OnyA_4699",0.868852459016393,"none","No",8.7,8,1,0,"OnyA_4699",NA
"4158","899832-anRG",2008,"Died",NA,1,0,"898700-bgNG",4,"898592-weNG",4,"898592-weNG",4,"M",0,0,0,0,7,9,9,4.08823529411765,4.41025641025641,4.47368421052632,-0.0882352941176467,-0.410256410256411,-0.473684210526316,"no","bgNG_4828",0.153005464480874,"none","No",5.3,6,0,1,"bgNG_4828",NA
"4159","899833-anMM",2008,"Died",NA,1,1,"898700-bgNG",4,"898592-weNG",4,"M00006-du006",NA,"M",0,0,0,1,7,NA,9,4.08823529411765,NA,4.47368421052632,-0.0882352941176467,NA,-0.473684210526316,"yes","bgNG_4828",0.153005464480874,"none","No",5.8,6,1,0,"bgNG_4828",NA
"4160","899834-anAB",2008,"Died",NA,1,1,"898700-bgNG",4,"898592-weNG",4,"898592-weNG",4,"M",0,0,0,1,7,9,9,4.08823529411765,4.41025641025641,4.47368421052632,-0.0882352941176467,-0.410256410256411,-0.473684210526316,"no","bgNG_4828",0.153005464480874,"none","No",6.1,6,0,1,"bgNG_4828",NA
"4161","899835-anON",2008,"Died",NA,1,0,"898700-bgNG",4,"898592-weNG",4,NA,NA,"M",0,0,0,0,7,NA,9,4.08823529411765,3.5,4.47368421052632,-0.0882352941176467,NA,-0.473684210526316,NA,"bgNG_4828",0.153005464480874,"none","No",6.5,6,NA,NA,"bgNG_4828",NA
"4162","899836-bwAY",2008,"Died",NA,1,0,"898332-ABR",5,"898093-noRG",5,"898093-noRG",5,"F",0,0,0,0,7,7,7,3.52083333333333,4.02941176470588,3.81395348837209,1.47916666666667,0.970588235294118,1.18604651162791,"no","ABR_4774",0.158469945355191,"one","No",7.4,8,0,1,"ABR_4774",NA
